,link,name,price,symbol,volume
663,https://coinmarketcap.com/currencies/abbc-coin,ABBC Coin,0.316106,ABBC,185627376
664,https://coinmarketcap.com/currencies/ren,Ren,0.199436,REN,176581448
665,https://coinmarketcap.com/currencies/hedera-hashgraph,Hedera Hashgraph,0.031831,HBAR,174964778
666,https://coinmarketcap.com/currencies/zilliqa,Zilliqa,0.016274,ZIL,170359982
667,https://coinmarketcap.com/currencies/arweave,Arweave,4.79,AR,160046469
668,https://coinmarketcap.com/currencies/the-midas-touch-gold,The Midas Touch Gold,0.027663,TMTG,155024819
669,https://coinmarketcap.com/currencies/augur,Augur,14.12,REP,155280823
670,https://coinmarketcap.com/currencies/zb-token,ZB Token,0.323566,ZB,149904309
671,https://coinmarketcap.com/currencies/sushiswap,SushiSwap,1.20,SUSHI,146227077
672,https://coinmarketcap.com/currencies/lisk,Lisk,1.17,LSK,146795060
673,https://coinmarketcap.com/currencies/decred,Decred,11.79,DCR,142241007
674,https://coinmarketcap.com/currencies/cybervein,CyberVein,0.131225,CVT,139151799
675,https://coinmarketcap.com/currencies/bitcoin-gold,Bitcoin Gold,7.93,BTG,138913027
676,https://coinmarketcap.com/currencies/elrond-egld,Elrond,10.01,EGLD,137198984
677,https://coinmarketcap.com/currencies/siacoin,Siacoin,0.002982,SC,133438267
678,https://coinmarketcap.com/currencies/band-protocol,Band Protocol,6.41,BAND,131410616
679,https://coinmarketcap.com/currencies/enjin-coin,Enjin Coin,0.157037,ENJ,128958721
680,https://coinmarketcap.com/currencies/decentraland,Decentraland,0.088683,MANA,129701634
681,https://coinmarketcap.com/currencies/husd,HUSD,1.00,HUSD,129437044
682,https://coinmarketcap.com/currencies/terra-luna,Terra,0.324669,LUNA,125378863
683,https://coinmarketcap.com/currencies/ocean-protocol,Ocean Protocol,0.342818,OCEAN,123118779
684,https://coinmarketcap.com/currencies/revain,Revain,0.010507,REV,120669716
685,https://coinmarketcap.com/currencies/aragon,Aragon,3.54,ANT,117319986
686,https://coinmarketcap.com/currencies/yearn-finance-ii,DFI.Money,2888.65,YFII,111490247
687,https://coinmarketcap.com/currencies/solana,Solana,2.91,SOL,115000010
688,https://coinmarketcap.com/currencies/swipe,Swipe,1.53,SXP,114816489
689,https://coinmarketcap.com/currencies/nervos-network,Nervos Network,0.005158,CKB,107480299
690,https://coinmarketcap.com/currencies/nano,Nano,0.791103,NANO,105413125
691,https://coinmarketcap.com/currencies/dxchain-token,DxChain Token,0.002046,DX,102287473
692,https://coinmarketcap.com/currencies/orchid,Orchid,0.284455,OXT,104561102
693,https://coinmarketcap.com/currencies/quant,Quant,8.65,QNT,104447974
694,https://coinmarketcap.com/currencies/golem-network-tokens,Golem,0.102398,GNT,101442898
695,https://coinmarketcap.com/currencies/balancer,Balancer,14.65,BAL,101704393
696,https://coinmarketcap.com/currencies/bitcoin-diamond,Bitcoin Diamond,0.536570,BCD,100066505
697,https://coinmarketcap.com/currencies/avalanche,Avalanche,4.00,AVAX,97947155
698,https://coinmarketcap.com/currencies/ravencoin,Ravencoin,0.013819,RVN,98715890
699,https://coinmarketcap.com/currencies/bytom,Bytom,0.070250,BTM,96661808
