name,max_supply,href
tokenomy,NIF,https://www.coingecko.com/en/coins/tokenomy/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
infinitecoin,NIF,https://www.coingecko.com/en/coins/infinitecoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
apy-finance,100000000.0,https://www.coingecko.com/en/coins/apy-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tcash,NIF,https://www.coingecko.com/en/coins/tcash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tether,infinite,https://www.coingecko.com/en/coins/tether/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dino-exchange,NIF,https://www.coingecko.com/en/coins/dino-exchange/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nestegg-coin,1000250000.0,https://www.coingecko.com/en/coins/nestegg-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
blox,NIF,https://www.coingecko.com/en/coins/blox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nix-platform,NIF,https://www.coingecko.com/en/coins/nix-platform/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
oax,NIF,https://www.coingecko.com/en/coins/oax/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
instar,NIF,https://www.coingecko.com/en/coins/instar/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
usdx,NIF,https://www.coingecko.com/en/coins/usdx/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xvix,200000.0,https://www.coingecko.com/en/coins/xvix/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
value-defi,5046130.0,https://www.coingecko.com/en/coins/value-defi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
idex,1000000000.0,https://www.coingecko.com/en/coins/idex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ampleforth,119441443.0,https://www.coingecko.com/en/coins/ampleforth/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dydx,1000000000.0,https://www.coingecko.com/en/coins/dydx/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yggdrash,NIF,https://www.coingecko.com/en/coins/yggdrash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
reapchain,NIF,https://www.coingecko.com/en/coins/reapchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
metaverse-etp,NIF,https://www.coingecko.com/en/coins/metaverse-etp/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cotrader,NIF,https://www.coingecko.com/en/coins/cotrader/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
unicly-hashmasks-collection,100000000.0,https://www.coingecko.com/en/coins/unicly-hashmasks-collection/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vertcoin,NIF,https://www.coingecko.com/en/coins/vertcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
avaxtars-token,1000000.0,https://www.coingecko.com/en/coins/avaxtars-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
intervalue,NIF,https://www.coingecko.com/en/coins/intervalue/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
daiquilibrium,NIF,https://www.coingecko.com/en/coins/daiquilibrium/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitcoin-red,NIF,https://www.coingecko.com/en/coins/bitcoin-red/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
steem,NIF,https://www.coingecko.com/en/coins/steem/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
snowball,18000000.0,https://www.coingecko.com/en/coins/snowball/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
crosswallet,1000000000.0,https://www.coingecko.com/en/coins/crosswallet/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kusama,10000000.0,https://www.coingecko.com/en/coins/kusama/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vidulum,NIF,https://www.coingecko.com/en/coins/vidulum/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitjob,NIF,https://www.coingecko.com/en/coins/bitjob/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
mobilego,NIF,https://www.coingecko.com/en/coins/mobilego/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
redfox-labs,1988838078.0,https://www.coingecko.com/en/coins/redfox-labs/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
polkally,NIF,https://www.coingecko.com/en/coins/polkally/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
smooth-love-potion,NIF,https://www.coingecko.com/en/coins/smooth-love-potion/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yearn-secure,NIF,https://www.coingecko.com/en/coins/yearn-secure/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
xfinance,NIF,https://www.coingecko.com/en/coins/xfinance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
atromg8,NIF,https://www.coingecko.com/en/coins/atromg8/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
monero,NIF,https://www.coingecko.com/en/coins/monero/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kleros,NIF,https://www.coingecko.com/en/coins/kleros/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
electroneum,NIF,https://www.coingecko.com/en/coins/electroneum/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
shd-cash,NIF,https://www.coingecko.com/en/coins/shd-cash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
doyourtip,NIF,https://www.coingecko.com/en/coins/doyourtip/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
odyssey,NIF,https://www.coingecko.com/en/coins/odyssey/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yearn-finance-passive-income,NIF,https://www.coingecko.com/en/coins/yearn-finance-passive-income/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
vid,NIF,https://www.coingecko.com/en/coins/vid/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
devery,NIF,https://www.coingecko.com/en/coins/devery/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
2x2,NIF,https://www.coingecko.com/en/coins/2x2/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pibble,NIF,https://www.coingecko.com/en/coins/pibble/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dopple-exchange-token,100000000.0,https://www.coingecko.com/en/coins/dopple-exchange-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bundles,NIF,https://www.coingecko.com/en/coins/bundles/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
chainlink,1000000000.0,https://www.coingecko.com/en/coins/chainlink/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yfidapp,NIF,https://www.coingecko.com/en/coins/yfidapp/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yf-link,52000.0,https://www.coingecko.com/en/coins/yf-link/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bitkan,NIF,https://www.coingecko.com/en/coins/bitkan/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
hiveterminal-token,NIF,https://www.coingecko.com/en/coins/hiveterminal-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
yee,NIF,https://www.coingecko.com/en/coins/yee/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pakcoin,NIF,https://www.coingecko.com/en/coins/pakcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pax-dollar,NIF,https://www.coingecko.com/en/coins/pax-dollar/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
cbdao,NIF,https://www.coingecko.com/en/coins/cbdao/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
monolith,39406759.0,https://www.coingecko.com/en/coins/monolith/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
scala,NIF,https://www.coingecko.com/en/coins/scala/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
etherparty,NIF,https://www.coingecko.com/en/coins/etherparty/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kids-cash,NIF,https://www.coingecko.com/en/coins/kids-cash/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
props-token,NIF,https://www.coingecko.com/en/coins/props-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pundi-x-new,258484530.0,https://www.coingecko.com/en/coins/pundi-x-new/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
axia,NIF,https://www.coingecko.com/en/coins/axia/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
alpha-token,NIF,https://www.coingecko.com/en/coins/alpha-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
catocoin,NIF,https://www.coingecko.com/en/coins/catocoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nexo,1000000000.0,https://www.coingecko.com/en/coins/nexo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
beam,NIF,https://www.coingecko.com/en/coins/beam/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tig-token,50000000.0,https://www.coingecko.com/en/coins/tig-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
daohaus,1000000.0,https://www.coingecko.com/en/coins/daohaus/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
blockburn,NIF,https://www.coingecko.com/en/coins/blockburn/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
gamercoin,NIF,https://www.coingecko.com/en/coins/gamercoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
midas-dollar-share,NIF,https://www.coingecko.com/en/coins/midas-dollar-share/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
katalyo,NIF,https://www.coingecko.com/en/coins/katalyo/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
trollbox,5000000000.0,https://www.coingecko.com/en/coins/trollbox/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
scry-info,NIF,https://www.coingecko.com/en/coins/scry-info/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
seth2,NIF,https://www.coingecko.com/en/coins/seth2/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
goatcoin,999.0,https://www.coingecko.com/en/coins/goatcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
adapad,1000000000.0,https://www.coingecko.com/en/coins/adapad/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
fango,NIF,https://www.coingecko.com/en/coins/fango/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
don-key,100000000.0,https://www.coingecko.com/en/coins/don-key/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tuxcoin,NIF,https://www.coingecko.com/en/coins/tuxcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
iost,90000000000.0,https://www.coingecko.com/en/coins/iost/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
box-token,NIF,https://www.coingecko.com/en/coins/box-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
utu-coin,NIF,https://www.coingecko.com/en/coins/utu-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
quinads,NIF,https://www.coingecko.com/en/coins/quinads/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
safepal,500000000.0,https://www.coingecko.com/en/coins/safepal/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
joint-ventures,NIF,https://www.coingecko.com/en/coins/joint-ventures/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
barnbridge,10000000.0,https://www.coingecko.com/en/coins/barnbridge/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
diamond,NIF,https://www.coingecko.com/en/coins/diamond/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
spectrum-token,NIF,https://www.coingecko.com/en/coins/spectrum-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
kingdom-game-4-0,NIF,https://www.coingecko.com/en/coins/kingdom-game-4-0/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
compound-sai,NIF,https://www.coingecko.com/en/coins/compound-sai/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
medibit,NIF,https://www.coingecko.com/en/coins/medibit/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pepedex,NIF,https://www.coingecko.com/en/coins/pepedex/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
evil-coin,NIF,https://www.coingecko.com/en/coins/evil-coin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ludos-protocol,NIF,https://www.coingecko.com/en/coins/ludos-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bread,NIF,https://www.coingecko.com/en/coins/bread/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
rainicorn,500000000.0,https://www.coingecko.com/en/coins/rainicorn/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sumokoin,NIF,https://www.coingecko.com/en/coins/sumokoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
platon-network,NIF,https://www.coingecko.com/en/coins/platon-network/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
zbg_token,NIF,https://www.coingecko.com/en/coins/zbg_token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
wilder-world,500000000.0,https://www.coingecko.com/en/coins/wilder-world/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
shopping-io,NIF,https://www.coingecko.com/en/coins/shopping-io/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
digicol-token,165000000.0,https://www.coingecko.com/en/coins/digicol-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
flits,NIF,https://www.coingecko.com/en/coins/flits/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
bright-union,110000000.0,https://www.coingecko.com/en/coins/bright-union/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tama-egg-niftygotchi,NIF,https://www.coingecko.com/en/coins/tama-egg-niftygotchi/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
pylon-finance,NIF,https://www.coingecko.com/en/coins/pylon-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
tidal-finance,19838000001.0,https://www.coingecko.com/en/coins/tidal-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
paint-swap,NIF,https://www.coingecko.com/en/coins/paint-swap/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
perpetual-protocol,150000000.0,https://www.coingecko.com/en/coins/perpetual-protocol/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
sifchain,1003694215.0,https://www.coingecko.com/en/coins/sifchain/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
ysl,NIF,https://www.coingecko.com/en/coins/ysl/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
orium,NIF,https://www.coingecko.com/en/coins/orium/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
astrotools,5000000.0,https://www.coingecko.com/en/coins/astrotools/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
nexus-mutual,6902243.0,https://www.coingecko.com/en/coins/nexus-mutual/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
stratos,NIF,https://www.coingecko.com/en/coins/stratos/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
huobi-token,500000000.0,https://www.coingecko.com/en/coins/huobi-token/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
covalent-cova,NIF,https://www.coingecko.com/en/coins/covalent-cova/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
dowcoin,NIF,https://www.coingecko.com/en/coins/dowcoin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
franklin,NIF,https://www.coingecko.com/en/coins/franklin/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
helium,223000000.0,https://www.coingecko.com/en/coins/helium/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
noodle-finance,NIF,https://www.coingecko.com/en/coins/noodle-finance/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
brokoli,125000000.0,https://www.coingecko.com/en/coins/brokoli/historical_data/usd?start_date=2012-01-01&end_date=2021-10-05#panel
